typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20080101","2008","52","2008","428","LVA","Latvia","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11.616","true","-1","N/A","0","false","11.616","true","0","false","141.192","0","141.192","6","false","true",
"C","A","20080101","2008","52","2008","428","LVA","Latvia","M","Import","616","POL","Poland","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","8","kg","100","false","100","false","0","false","1154.543","0","1154.543","0","false","true",
"C","A","20080101","2008","52","2008","440","LTU","Lithuania","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150","false","8","kg","150","false","150","false","0","false","1590","0","1590","0","false","true",
"C","A","20080101","2008","52","2008","440","LTU","Lithuania","M","Import","616","POL","Poland","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150","false","8","kg","150","false","150","false","0","false","1590","0","1590","0","true","false",
"C","A","20080101","2008","52","2008","442","LUX","Luxembourg","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","47",,"47","0","true","false",
"C","A","20080101","2008","52","2008","442","LUX","Luxembourg","M","Import","842","USA","USA","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","47",,"47","0","true","false",
"C","A","20080101","2008","52","2008","450","MDG","Madagascar","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","266","false","8","kg","266","false","266","false","0","false","2397.984",,"2397.984","0","false","true",
"C","A","20080101","2008","52","2008","450","MDG","Madagascar","M","Import","842","USA","USA","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","266","false","8","kg","266","false","266","false","0","false","2397.984",,"2397.984","0","false","true",
"C","A","20080101","2008","52","2008","458","MYS","Malaysia","M","Import","0","W00","World","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13668","false","-1","N/A",,"false","13668","false",,"false","47157",,"47157","0","true","false",
"C","A","20080101","2008","52","2008","458","MYS","Malaysia","M","Import","156","CHN","China","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000","false","-1","N/A",,"false","2000","false",,"false","10885",,"10885","0","true","false",
"C","A","20080101","2008","52","2008","458","MYS","Malaysia","M","Import","392","JPN","Japan","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5370","false","-1","N/A",,"false","5370","false",,"false","7553",,"7553","0","true","false",
"C","A","20080101","2008","52","2008","458","MYS","Malaysia","M","Import","702","SGP","Singapore","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4680","false","-1","N/A",,"false","4680","false",,"false","14133",,"14133","0","true","false",
"C","A","20080101","2008","52","2008","458","MYS","Malaysia","M","Import","842","USA","USA","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1618","false","-1","N/A",,"false","1618","false",,"false","14586",,"14586","0","true","false",
"C","A","20080101","2008","52","2008","462","MDV","Maldives","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121","true","-1","N/A",,"false","121","true",,"false","923",,"923","6","true","false",
"C","A","20080101","2008","52","2008","462","MDV","Maldives","M","Import","699","IND","India","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","121","true","-1","N/A",,"false","121","true",,"false","923",,"923","6","true","false",
"C","A","20080101","2008","52","2008","484","MEX","Mexico","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","266038","false","-1","N/A",,"false","266038","false",,"false",,"1811735","1811735","0","true","false",
"C","A","20080101","2008","52","2008","484","MEX","Mexico","M","Import","152","CHL","Chile","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","163260","false","-1","N/A",,"false","163260","false",,"false",,"978971","978971","0","true","false",
"C","A","20080101","2008","52","2008","484","MEX","Mexico","M","Import","156","CHN","China","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21000","false","-1","N/A",,"false","21000","false",,"false",,"142500","142500","0","true","false",
"C","A","20080101","2008","52","2008","484","MEX","Mexico","M","Import","842","USA","USA","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","81778","false","-1","N/A",,"false","81778","false",,"false",,"690264","690264","0","true","false",
"C","A","20080101","2008","52","2008","380","ITA","Italy","X","Export","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4408","false","8","kg","4408","false","4408","false","0","false","0","65908.944","65908.944","0","false","true",
"C","A","20080101","2008","52","2008","380","ITA","Italy","X","Export","40","AUT","Austria","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false","0","76.479","76.479","0","true","false",
"C","A","20080101","2008","52","2008","380","ITA","Italy","X","Export","192","CUB","Cuba","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2000","false","8","kg","2000","false","2000","false","0","false","0","43446.103","43446.103","0","true","false",
"C","A","20080101","2008","52","2008","380","ITA","Italy","X","Export","251","FRA","France","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","0","25.003","25.003","0","true","false",
"C","A","20080101","2008","52","2008","380","ITA","Italy","X","Export","642","ROU","Romania","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1475","false","8","kg","1475","false","1475","false","0","false","0","13788.328","13788.328","0","true","false",
"C","A","20080101","2008","52","2008","380","ITA","Italy","X","Export","703","SVK","Slovakia","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","600","false","8","kg","600","false","600","false","0","false","0","5559.454","5559.454","0","true","false",
"C","A","20080101","2008","52","2008","380","ITA","Italy","X","Export","705","SVN","Slovenia","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120","false","8","kg","120","false","120","false","0","false","0","294.151","294.151","0","true","false",
"C","A","20080101","2008","52","2008","380","ITA","Italy","X","Export","724","ESP","Spain","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","8","kg","25","false","25","false","0","false","0","402.987","402.987","0","true","false",
"C","A","20080101","2008","52","2008","380","ITA","Italy","X","Export","862","VEN","Venezuela","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","175","false","8","kg","175","false","175","false","0","false","0","2316.439","2316.439","0","true","false",
"C","A","20080101","2008","52","2008","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","217825","false","-1","N/A",,"false","217825","false",,"false",,"8248838","8248838","0","true","false",
"C","A","20080101","2008","52","2008","392","JPN","Japan","X","Export","156","CHN","China","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","158005","false","-1","N/A",,"false","158005","false",,"false",,"4138284","4138284","0","true","false",
"C","A","20080101","2008","52","2008","392","JPN","Japan","X","Export","276","DEU","Germany","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44","false","-1","N/A",,"false","44","false",,"false",,"8372","8372","0","true","false",
"C","A","20080101","2008","52","2008","392","JPN","Japan","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4190","false","-1","N/A",,"false","4190","false",,"false",,"314704","314704","0","true","false",
"C","A","20080101","2008","52","2008","392","JPN","Japan","X","Export","410","KOR","Rep. of Korea","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53704","false","-1","N/A",,"false","53704","false",,"false",,"3751426","3751426","0","true","false",
"C","A","20080101","2008","52","2008","392","JPN","Japan","X","Export","608","PHL","Philippines","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1382","false","-1","N/A",,"false","1382","false",,"false",,"4581","4581","0","true","false",
"C","A","20080101","2008","52","2008","392","JPN","Japan","X","Export","842","USA","USA","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","500","false","-1","N/A",,"false","500","false",,"false",,"31471","31471","0","true","false",
"C","A","20080101","2008","52","2008","398","KAZ","Kazakhstan","X","Export","0","W00","World","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false",,"712","712","0","true","false",
"C","A","20080101","2008","52","2008","398","KAZ","Kazakhstan","X","Export","643","RUS","Russian Federation","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false",,"712","712","0","true","false",
"C","A","20080101","2008","52","2008","404","KEN","Kenya","X","Export","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","-1","N/A",,"false","8","false",,"false",,"63","63","0","true","false",
"C","A","20080101","2008","52","2008","404","KEN","Kenya","X","Export","736","SDN","Sudan (...2011)","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","-1","N/A",,"false","8","false",,"false",,"63","63","0","true","false",
"C","A","20080101","2008","52","2008","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","832","false","-1","N/A",,"false","832","false",,"false",,"37128","37128","0","true","false",
"C","A","20080101","2008","52","2008","410","KOR","Rep. of Korea","X","Export","50","BGD","Bangladesh","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22","false","-1","N/A",,"false","22","false",,"false",,"366","366","0","true","false",
"C","A","20080101","2008","52","2008","410","KOR","Rep. of Korea","X","Export","156","CHN","China","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","810","false","-1","N/A",,"false","810","false",,"false",,"36762","36762","0","true","false",
"C","A","20080101","2008","52","2008","458","MYS","Malaysia","X","Export","0","W00","World","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15925","false","-1","N/A",,"false","15925","false",,"false",,"46413","46413","0","true","false",
"C","A","20080101","2008","52","2008","458","MYS","Malaysia","X","Export","156","CHN","China","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15925","false","-1","N/A",,"false","15925","false",,"false",,"46413","46413","0","true","false",
"C","A","20080101","2008","52","2008","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12307","false","-1","N/A",,"false","12307","false",,"false",,"94786","94786","0","true","false",
"C","A","20080101","2008","52","2008","484","MEX","Mexico","X","Export","192","CUB","Cuba","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12000","false","-1","N/A",,"false","12000","false",,"false",,"92160","92160","0","true","false",
"C","A","20080101","2008","52","2008","484","MEX","Mexico","X","Export","591","PAN","Panama","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","304","false","-1","N/A",,"false","304","false",,"false",,"2585","2585","0","true","false",
"C","A","20080101","2008","52","2008","484","MEX","Mexico","X","Export","842","USA","USA","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false",,"41","41","0","true","false",
"C","A","20080101","2008","52","2008","490","S19","Other Asia, nes","M","Import","0","W00","World","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","136788","true","-1","N/A",,"false","136788","true",,"false","1126463",,"1126463","6","true","false",
"C","A","20080101","2008","52","2008","490","S19","Other Asia, nes","M","Import","56","BEL","Belgium","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false","574",,"574","0","true","false",
"C","A","20080101","2008","52","2008","490","S19","Other Asia, nes","M","Import","124","CAN","Canada","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25","false","-1","N/A",,"false","25","false",,"false","1785",,"1785","0","true","false",
"C","A","20080101","2008","52","2008","490","S19","Other Asia, nes","M","Import","152","CHL","Chile","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9080","false","-1","N/A",,"false","9080","false",,"false","78540",,"78540","0","true","false",
"C","A","20080101","2008","52","2008","490","S19","Other Asia, nes","M","Import","156","CHN","China","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","61867","false","-1","N/A",,"false","61867","false",,"false","544393",,"544393","0","true","false",
"C","A","20080101","2008","52","2008","490","S19","Other Asia, nes","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","33","true","-1","N/A",,"false","33","true",,"false","1849",,"1849","6","true","false",
"C","A","20080101","2008","52","2008","490","S19","Other Asia, nes","M","Import","380","ITA","Italy","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","-1","N/A",,"false","2","false",,"false","7873",,"7873","0","true","false",
"C","A","20080101","2008","52","2008","490","S19","Other Asia, nes","M","Import","392","JPN","Japan","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","-1","N/A",,"false","100","false",,"false","9339",,"9339","0","true","false",
"C","A","20080101","2008","52","2008","490","S19","Other Asia, nes","M","Import","643","RUS","Russian Federation","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9","false","-1","N/A",,"false","9","false",,"false","20846",,"20846","0","true","false",
"C","A","20080101","2008","52","2008","490","S19","Other Asia, nes","M","Import","826","GBR","United Kingdom","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","-1","N/A",,"false","3","false",,"false","159",,"159","0","true","false",
"C","A","20080101","2008","52","2008","490","S19","Other Asia, nes","M","Import","842","USA","USA","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65666","false","-1","N/A",,"false","65666","false",,"false","461104",,"461104","0","true","false",
"C","A","20080101","2008","52","2008","504","MAR","Morocco","M","Import","0","W00","World","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1160.564","true","-1","N/A","0","false","1160.564","true","0","false","21422.707","0","21422.707","6","false","true",
"C","A","20080101","2008","52","2008","504","MAR","Morocco","M","Import","251","FRA","France","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1150","false","8","kg","1150","false","1150","false","0","false","20575.517","0","20575.517","0","true","false",
"C","A","20080101","2008","52","2008","504","MAR","Morocco","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6.564","true","-1","N/A","0","false","6.564","true","0","false","121.156","0","121.156","6","true","false",
"C","A","20080101","2008","52","2008","504","MAR","Morocco","M","Import","724","ESP","Spain","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false","726.034","0","726.034","0","true","false",
"C","A","20080101","2008","52","2008","512","OMN","Oman","M","Import","0","W00","World","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1452","false","-1","N/A",,"false","1452","false",,"false","2887",,"2887","0","true","false",
"C","A","20080101","2008","52","2008","512","OMN","Oman","M","Import","784","ARE","United Arab Emirates","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1452","false","-1","N/A",,"false","1452","false",,"false","2887",,"2887","0","true","false",
"C","A","20080101","2008","52","2008","516","NAM","Namibia","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52","false","-1","N/A",,"false","52","false",,"false","1187",,"1187","0","true","false",
"C","A","20080101","2008","52","2008","516","NAM","Namibia","M","Import","710","ZAF","South Africa","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52","false","-1","N/A",,"false","52","false",,"false","1187",,"1187","0","true","false",
"C","A","20080101","2008","52","2008","528","NLD","Netherlands","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","537328","false","-1","N/A",,"false","537328","false",,"false","3437645",,"3437645","0","true","false",
"C","A","20080101","2008","52","2008","528","NLD","Netherlands","M","Import","56","BEL","Belgium","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","73500","false","-1","N/A",,"false","73500","false",,"false","539296",,"539296","0","true","false",
"C","A","20080101","2008","52","2008","528","NLD","Netherlands","M","Import","156","CHN","China","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","389997","false","-1","N/A",,"false","389997","false",,"false","2331056",,"2331056","0","true","false",
"C","A","20080101","2008","52","2008","528","NLD","Netherlands","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9539","false","-1","N/A",,"false","9539","false",,"false","111985",,"111985","0","true","false",
"C","A","20080101","2008","52","2008","528","NLD","Netherlands","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53300","false","-1","N/A",,"false","53300","false",,"false","396368",,"396368","0","true","false",
"C","A","20080101","2008","52","2008","528","NLD","Netherlands","M","Import","842","USA","USA","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10992","false","-1","N/A",,"false","10992","false",,"false","58939",,"58939","0","true","false",
"C","A","20080101","2008","52","2008","540","NCL","New Caledonia","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","305",,"305","0","true","false",
"C","A","20080101","2008","52","2008","540","NCL","New Caledonia","M","Import","826","GBR","United Kingdom","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","-1","N/A",,"false","1","false",,"false","305",,"305","0","true","false",
"C","A","20080101","2008","52","2008","554","NZL","New Zealand","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8286","true","-1","N/A",,"false","8286","true",,"false","24475",,"24475","6","true","false",
"C","A","20080101","2008","52","2008","554","NZL","New Zealand","M","Import","36","AUS","Australia","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","199","false","-1","N/A",,"false","199","false",,"false","1878",,"1878","0","true","false",
"C","A","20080101","2008","52","2008","554","NZL","New Zealand","M","Import","156","CHN","China","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8036","false","-1","N/A",,"false","8036","false",,"false","22445",,"22445","0","true","false",
"C","A","20080101","2008","52","2008","554","NZL","New Zealand","M","Import","842","USA","USA","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","51","true","-1","N/A",,"false","51","true",,"false","152",,"152","6","true","false",
"C","A","20080101","2008","52","2008","566","NGA","Nigeria","M","Import","0","W00","World","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","394","true","-1","N/A",,"false","394","true",,"false","2993",,"2993","6","true","false",
"C","A","20080101","2008","52","2008","566","NGA","Nigeria","M","Import","276","DEU","Germany","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","394","true","-1","N/A",,"false","394","true",,"false","2993",,"2993","6","true","false",
"C","A","20080101","2008","52","2008","579","NOR","Norway","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false","5660.994","0","5660.994","0","false","true",
"C","A","20080101","2008","52","2008","579","NOR","Norway","M","Import","276","DEU","Germany","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","300","false","8","kg","300","false","300","false","0","false","5660.994","0","5660.994","0","false","true",
"C","A","20080101","2008","52","2008","585","PLW","Palau","M","Import","0","W00","World","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","358","true","-1","N/A",,"false","358","true",,"false","2720",,"2720","6","true","false",
"C","A","20080101","2008","52","2008","585","PLW","Palau","M","Import","842","USA","USA","0","W00","World","H2","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","358","true","-1","N/A",,"false","358","true",,"false","2720",,"2720","6","true","false",
"C","A","20080101","2008","52","2008","586","PAK","Pakistan","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17363","true","-1","N/A",,"false","17363","true",,"false","131979",,"131979","6","true","false",
"C","A","20080101","2008","52","2008","586","PAK","Pakistan","M","Import","56","BEL","Belgium","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1820","true","-1","N/A",,"false","1820","true",,"false","13832",,"13832","6","true","false",
"C","A","20080101","2008","52","2008","586","PAK","Pakistan","M","Import","156","CHN","China","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15469","true","-1","N/A",,"false","15469","true",,"false","117581",,"117581","6","true","false",
"C","A","20080101","2008","52","2008","586","PAK","Pakistan","M","Import","842","USA","USA","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","74","true","-1","N/A",,"false","74","true",,"false","566",,"566","6","true","false",
"C","A","20080101","2008","52","2008","604","PER","Peru","M","Import","0","W00","World","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20013","false","-1","N/A",,"false","20013","false",,"false","153661",,"153661","0","true","false",
"C","A","20080101","2008","52","2008","604","PER","Peru","M","Import","152","CHL","Chile","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10005","false","-1","N/A",,"false","10005","false",,"false","71246",,"71246","0","true","false",
"C","A","20080101","2008","52","2008","604","PER","Peru","M","Import","842","USA","USA","0","W00","World","H3","HS","true","282520","Lithium oxide and hydroxide","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10008","false","-1","N/A",,"false","10008","false",,"false","82414",,"82414","0","true","false",
